Representative,Trimmed_Mean,ReportDate,TransactionDate,Ticker,Transaction,Amount,Party,House,Range,Sentiment,Price,Low_End,High_End,Adjusted_Low_End,Adjusted_High_End,Running_Portfolio_Low_End,Running_Portfolio_High_End,Est_Portfolio_Value,Shares_High_End,Shares_Low_End,Normalized_Amount
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AKZOY,Sale,15001.0,D,Representatives,15001-50000,,26.5,15001.0,50000.0,15001.0,50000.0,1700104.0,4975000.0,3337552.0,1886.7924528301887,566.0754716981132,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AJINY,Sale,15001.0,D,Representatives,15001-50000,,39.86000061,15001.0,50000.0,15001.0,50000.0,1685103.0,4925000.0,3305051.5,1254.390347085346,376.3421919325455,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,DNBBY,Sale,15001.0,D,Representatives,15001-50000,,18.86000061,15001.0,50000.0,15001.0,50000.0,2075121.0,6000000.0,4037560.5,2651.1133819099064,795.3870368406101,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,GBERY,Sale,15001.0,D,Representatives,15001-50000,,50.24000168,15001.0,50000.0,15001.0,50000.0,2391127.0,6765000.0,4578063.5,995.2228966565592,298.5867734549009,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,MSLOY,Sale,15001.0,D,Representatives,15001-50000,,12.56000042,15001.0,50000.0,15001.0,50000.0,4772261.0,13630000.0,9201130.5,3980.891586626237,1194.3470938196035,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SNY,Sale,15001.0,D,Representatives,15001-50000,,51.83000183,15001.0,50000.0,15001.0,50000.0,2014116.0,5785000.0,3899558.0,964.69222910695,289.4269625766672,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AEG,Sale,15001.0,D,Representatives,15001-50000,,5.009291649,15001.0,50000.0,15001.0,50000.0,1475097.0,4375000.0,2925048.5,9981.451171840125,2994.6349805754744,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,DSCSY,Sale,15001.0,D,Representatives,15001-50000,,16.01000023,15001.0,50000.0,15001.0,50000.0,2583144.0,7345000.0,4964072.0,3123.048050074888,936.9768759834678,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,LSRCY,Sale,15001.0,D,Representatives,15001-50000,,29.10000038,15001.0,50000.0,15001.0,50000.0,1269080.0,3685000.0,2477040.0,1718.2130359820978,515.4982750553489,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FJTSY,Sale,15001.0,D,Representatives,15001-50000,,25.45999908,15001.0,50000.0,15001.0,50000.0,1254079.0,3635000.0,2444539.5,1963.8649570603209,589.1987644172374,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HTHIY,Sale,15001.0,D,Representatives,15001-50000,,125.7399979,15001.0,50000.0,15001.0,50000.0,3613182.0,10070000.0,6841591.0,397.6459426996698,119.30173572875492,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AIQUY,Sale,15001.0,D,Representatives,15001-50000,,34.27999878,15001.0,50000.0,15001.0,50000.0,1239078.0,3585000.0,2412039.0,1458.5764813145656,437.602115923996,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HOCPY,Sale,15001.0,D,Representatives,15001-50000,,113.7600021,15001.0,50000.0,15001.0,50000.0,3805191.0,10650000.0,7227595.5,439.5217921677588,131.865328086171,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,TTDKY,Sale,15001.0,D,Representatives,15001-50000,,37.83000183,15001.0,50000.0,15001.0,50000.0,3824196.0,10760000.0,7292098.0,1321.7022886937566,396.5371206539008,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SONVY,Sale,15001.0,D,Representatives,15001-50000,,52.16999817,15001.0,50000.0,15001.0,50000.0,715046.0,1975000.0,1345023.0,958.405247342948,287.5407423078313,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SBGSY,Sale,15001.0,D,Representatives,15001-50000,,34.77000046,15001.0,50000.0,15001.0,50000.0,700045.0,1925000.0,1312522.5,1438.0212636902563,431.4351395323508,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FSUGY,Sale,15001.0,D,Representatives,15001-50000,,28.67000008,15001.0,50000.0,15001.0,50000.0,684043.0,1860000.0,1272021.5,1743.9832528943612,523.2298555333663,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SVNDY,Sale,15001.0,D,Representatives,15001-50000,,21.18000031,15001.0,50000.0,15001.0,50000.0,552038.0,1480000.0,1016019.0,2360.7176236155588,708.2625014371399,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SMNNY,Sale,15001.0,D,Representatives,15001-50000,,16.79999924,15001.0,50000.0,15001.0,50000.0,536036.0,1415000.0,975518.0,2976.1906108276708,892.9167070605178,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SHECY,Sale,15001.0,D,Representatives,15001-50000,,16.04999924,15001.0,50000.0,15001.0,50000.0,521035.0,1365000.0,943017.5,3115.264945021892,934.641788805468,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,TAK,Sale,15001.0,D,Representatives,15001-50000,,15.53999996,15001.0,50000.0,15001.0,50000.0,3840198.0,10825000.0,7332599.0,3217.5032257850794,965.3153178000396,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SSMXY,Sale,15001.0,D,Representatives,15001-50000,,33.84000015,15001.0,50000.0,15001.0,50000.0,3905200.0,10975000.0,7440100.0,1477.541364609007,443.2919602099943,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SSDOY,Sale,15001.0,D,Representatives,15001-50000,,44.70000076,15001.0,50000.0,15001.0,50000.0,505033.0,1300000.0,902516.5,1118.5682136440305,335.59283545748195,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SIEGY,Sale,15001.0,D,Representatives,15001-50000,,79.36000061,15001.0,50000.0,15001.0,50000.0,490032.0,1250000.0,870016.0,630.0403177378454,189.02469612770835,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,DFKCY,Sale,15001.0,D,Representatives,15001-50000,,10.39999962,15001.0,50000.0,15001.0,50000.0,3921202.0,11040000.0,7480601.0,4807.692483357995,1442.4038988570658,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,DLICY,Sale,15001.0,D,Representatives,15001-50000,,20.31999969,15001.0,50000.0,15001.0,50000.0,3936203.0,11090000.0,7513101.5,2460.6299587989806,738.2382002388701,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,KMTUY,Sale,15001.0,D,Representatives,15001-50000,,26.45000076,15001.0,50000.0,15001.0,50000.0,781049.0,2140000.0,1460524.5,1890.359113925409,567.1455413599012,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,KGSPY,Sale,15001.0,D,Representatives,15001-50000,,62.72999954,15001.0,50000.0,15001.0,50000.0,797051.0,2205000.0,1501025.5,797.0668000422561,239.1359813486777,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,ENLAY,Sale,15001.0,D,Representatives,15001-50000,,6.436927319,15001.0,50000.0,15001.0,50000.0,813053.0,2270000.0,1541526.5,7767.681305397695,2330.4597452454163,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FRCOY,Sale,15001.0,D,Representatives,15001-50000,,24.54999924,15001.0,50000.0,15001.0,50000.0,1077071.0,3105000.0,2091035.5,2036.659940849758,611.0387154537444,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,STLA,Sale,15001.0,D,Representatives,15001-50000,,17.89999962,15001.0,50000.0,15001.0,50000.0,1224077.0,3535000.0,2379538.5,2793.2961486844997,838.0447105283235,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AHEXY,Sale,15001.0,D,Representatives,15001-50000,,16.98999977,15001.0,50000.0,15001.0,50000.0,3730186.0,10400000.0,7065093.0,2942.907632540833,882.9311479149007,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,RACE,Sale,15001.0,D,Representatives,15001-50000,,318.2900085,15001.0,50000.0,15001.0,50000.0,1209076.0,3485000.0,2347038.0,157.0894425358627,47.12997454960953,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HCMLY,Sale,15001.0,D,Representatives,15001-50000,,12.86999989,15001.0,50000.0,15001.0,50000.0,3745187.0,10450000.0,7097593.5,3885.0039182090463,1165.578875541078,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HMC,Sale,15001.0,D,Representatives,15001-50000,,29.85000038,15001.0,50000.0,15001.0,50000.0,3760188.0,10500000.0,7130094.0,1675.0418547230852,502.54605725402,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FERG,Sale,15001.0,D,Representatives,15001-50000,,155.2100067,15001.0,50000.0,15001.0,50000.0,1093073.0,3170000.0,2131536.5,322.14417783412154,96.64969623379316,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HKXCY,Sale,15001.0,D,Representatives,15001-50000,,35.88170624,15001.0,50000.0,15001.0,50000.0,3775189.0,10550000.0,7162594.5,1393.4677371685657,418.06819050531305,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,EBKDY,Sale,15001.0,D,Representatives,15001-50000,,17.32999992,15001.0,50000.0,15001.0,50000.0,881058.0,2465000.0,1673029.0,2885.170238362009,865.6087749133701,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,HST,Sale,15001.0,D,Representatives,15001-50000,0.0,17.79000092,15001.0,50000.0,15001.0,50000.0,3790190.0,10600000.0,7195095.0,2810.567589335459,843.2264881524244,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FANUY,Sale,15001.0,D,Representatives,15001-50000,,16.79999924,15001.0,50000.0,15001.0,50000.0,1060068.0,3025000.0,2042534.0,2976.1906108276708,892.9167070605178,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SUHJY,Sale,15001.0,D,Representatives,15001-50000,,12.06000042,15001.0,50000.0,15001.0,50000.0,1045067.0,2975000.0,2010033.5,4145.936837372017,1243.8639699483526,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,STBFY,Sale,15001.0,D,Representatives,15001-50000,,17.82999992,15001.0,50000.0,15001.0,50000.0,1030066.0,2925000.0,1977533.0,2804.2624915502524,841.3348327149067,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,KSRYY,Sale,15001.0,D,Representatives,15001-50000,,19.17000008,15001.0,50000.0,15001.0,50000.0,1015065.0,2875000.0,1945032.5,2608.2420339770806,782.5247750338037,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SZKMY,Sale,15001.0,D,Representatives,15001-50000,,151.8450012,15001.0,50000.0,15001.0,50000.0,998062.0,2795000.0,1896531.0,329.28314797892733,98.79153005663775,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,BXBLY,Sale,15001.0,D,Representatives,15001-50000,,18.75,15001.0,50000.0,15001.0,50000.0,6298335.0,18845000.0,12571667.5,2666.6666666666665,800.0533333333333,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,KHNGY,Sale,15001.0,D,Representatives,15001-50000,,58.86999893,15001.0,50000.0,15001.0,50000.0,669042.0,1810000.0,1239521.0,849.3290455033476,254.8157002319144,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,ANYYY,Sale,15001.0,D,Representatives,15001-50000,,15.59000015,15001.0,50000.0,15001.0,50000.0,1490098.0,4425000.0,2957549.0,3207.1840615088126,962.219362133874,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SALRY,Sale,15001.0,D,Representatives,15001-50000,,10.14999962,15001.0,50000.0,15001.0,50000.0,2045119.0,5900000.0,3972559.5,4926.108558809976,1477.931089814169,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AXAHY,Sale,15001.0,D,Representatives,15001-50000,,27.97999954,15001.0,50000.0,15001.0,50000.0,6316339.0,18940000.0,12628169.5,1786.9907370270098,536.1329609228435,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,AONNY,Sale,15001.0,D,Representatives,15001-50000,,21.05999947,15001.0,50000.0,15001.0,50000.0,1505099.0,4475000.0,2990049.5,2374.1691005845023,712.2982135573624,0.5808476392330613
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SMNEY,Sale,1001.0,D,Representatives,1001-15000,,16.57999992,1001.0,15000.0,1001.0,15000.0,459029.0,1135000.0,797014.5,904.704467573966,60.37394480276934,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SMFKY,Sale,1001.0,D,Representatives,1001-15000,,34.14500046,1001.0,15000.0,1001.0,15000.0,412024.0,955000.0,683512.0,439.3029666985104,29.316151311013925,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SMMNY,Sale,1001.0,D,Representatives,1001-15000,,27.28499985,1001.0,15000.0,1001.0,15000.0,460030.0,1150000.0,805015.0,549.7526143471832,36.68682446410202,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FRRVY,Sale,1001.0,D,Representatives,1001-15000,,30.20000076,1001.0,15000.0,1001.0,15000.0,413025.0,970000.0,691512.5,496.6887292224028,33.14569453010835,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SCGLY,Sale,1001.0,D,Representatives,1001-15000,,5.159999847,1001.0,15000.0,1001.0,15000.0,411023.0,940000.0,675511.5,2906.97683038129,193.9922538141114,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SKFRY,Sale,1001.0,D,Representatives,1001-15000,,17.03000069,1001.0,15000.0,1001.0,15000.0,395021.0,875000.0,635010.5,880.798555035173,58.778623572680544,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SINGY,Sale,1001.0,D,Representatives,1001-15000,,10.4548521,1001.0,15000.0,1001.0,15000.0,393019.0,845000.0,619009.5,1434.7405258846272,95.7450177607008,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,FBP,Sale,1001.0,D,Representatives,1001-15000,,12.46049213,1001.0,15000.0,1001.0,15000.0,392018.0,830000.0,611009.0,1203.8047810235244,80.33390572030319,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SGIOY,Sale,1001.0,D,Representatives,1001-15000,,10.19999981,1001.0,15000.0,1001.0,15000.0,506034.0,1315000.0,910517.0,1470.5882626874286,98.13725673000772,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,VCISY,Sale,1001.0,D,Representatives,1001-15000,,28.20000076,1001.0,15000.0,1001.0,15000.0,6300337.0,18875000.0,12587668.5,531.9148792817266,35.49645294406722,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,BNTGY,Sale,1001.0,D,Representatives,1001-15000,,15.30000019,1001.0,15000.0,1001.0,15000.0,6301338.0,18890000.0,12595669.0,980.3921446879408,65.4248357888419,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SGSOY,Sale,1001.0,D,Representatives,1001-15000,,9.090000153,1001.0,15000.0,1001.0,15000.0,537037.0,1430000.0,983518.5,1650.164988726596,110.12101024768816,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,BRDCY,Sale,1001.0,D,Representatives,1001-15000,,20.28000069,1001.0,15000.0,1001.0,15000.0,6299336.0,18860000.0,12579668.0,739.6449452487666,49.358972679601024,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,ALLE,Sale,1001.0,D,Representatives,1001-15000,,118.5599976,1001.0,15000.0,1001.0,15000.0,1717107.0,5055000.0,3386053.5,126.51822118457936,8.442982627050931,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,LOGI,Sale,1001.0,D,Representatives,1001-15000,,59.75,1001.0,15000.0,1001.0,15000.0,2560135.0,7175000.0,4867567.5,251.0460251046025,16.753138075313807,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,RANJY,Sale,1001.0,D,Representatives,1001-15000,,27.04000092,1001.0,15000.0,1001.0,15000.0,2509133.0,7060000.0,4784566.5,554.733708936575,37.01922950970077,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,RNMBY,Sale,1001.0,D,Representatives,1001-15000,,54.88000107,1001.0,15000.0,1001.0,15000.0,2393129.0,6795000.0,4594064.5,273.32360983133634,18.23979556274451,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,RPT,Sale,1001.0,D,Representatives,1001-15000,,10.43999958,1001.0,15000.0,1001.0,15000.0,2176123.0,6265000.0,4220561.5,1436.7816669969636,95.8812299109307,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SAXPY,Sale,1001.0,D,Representatives,1001-15000,,22.02000046,1001.0,15000.0,1001.0,15000.0,2030118.0,5850000.0,3940059.0,681.198895851431,45.45867298315216,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,SOAGY,Sale,1001.0,D,Representatives,1001-15000,,67.0,1001.0,15000.0,1001.0,15000.0,1899114.0,5485000.0,3692057.0,223.88059701492537,14.940298507462687,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,GASNY,Sale,1001.0,D,Representatives,1001-15000,,5.469757557,1001.0,15000.0,1001.0,15000.0,1898113.0,5470000.0,3684056.5,2742.351894702085,183.00628310645249,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,ALFVY,Sale,1001.0,D,Representatives,1001-15000,,34.61000061,1001.0,15000.0,1001.0,15000.0,1716106.0,5040000.0,3378053.0,433.4007435892963,28.92227628885904,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,OTSKY,Sale,1001.0,D,Representatives,1001-15000,,18.30999947,1001.0,15000.0,1001.0,15000.0,1347088.0,3980000.0,2663544.0,819.2244912173119,54.66958104723528,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,PANDY,Sale,1001.0,D,Representatives,1001-15000,,23.14999962,1001.0,15000.0,1001.0,15000.0,1345086.0,3950000.0,2647543.0,647.9481747827347,43.23974153050116,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,OCDDY,Sale,1001.0,D,Representatives,1001-15000,,14.98999977,1001.0,15000.0,1001.0,15000.0,1395094.0,4175000.0,2785047.0,1000.6671267614036,66.77785292587767,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,OPHLY,Sale,1001.0,D,Representatives,1001-15000,,5.900000095,1001.0,15000.0,1001.0,15000.0,1364091.0,4060000.0,2712045.5,2542.3728404194203,169.66101421732264,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,QBIEY,Sale,1001.0,D,Representatives,1001-15000,,10.35149574,1001.0,15000.0,1001.0,15000.0,2561136.0,7190000.0,4875568.0,1449.0659491881315,96.70100100915464,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,OVCHY,Sale,1001.0,D,Representatives,1001-15000,,17.37342262,1001.0,15000.0,1001.0,15000.0,1346087.0,3965000.0,2655543.5,863.3877347076244,57.61674149615547,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,QABSY,Sale,1001.0,D,Representatives,1001-15000,,20.5,1001.0,15000.0,1001.0,15000.0,2562137.0,7205000.0,4883568.5,731.7073170731708,48.829268292682926,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,PUBGY,Sale,1001.0,D,Representatives,1001-15000,,19.48999977,1001.0,15000.0,1001.0,15000.0,2563138.0,7220000.0,4891569.0,769.6254580304698,51.35967223256668,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,UUGRY,Sale,1001.0,D,Representatives,1001-15000,,24.65999985,1001.0,15000.0,1001.0,15000.0,3033166.0,8545000.0,5789083.0,608.2725097826795,40.59205215283082,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,IMBBY,Sale,1001.0,D,Representatives,1001-15000,,22.35526848,1001.0,15000.0,1001.0,15000.0,2634146.0,7460000.0,5047073.0,670.9827713954612,44.77691694445711,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,VWAGY,Sale,1001.0,D,Representatives,1001-15000,,16.70000076,1001.0,15000.0,1001.0,15000.0,2966162.0,8365000.0,5665581.0,898.2035519380419,59.94011703266533,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,JTKWY,Sale,1001.0,D,Representatives,1001-15000,,3.119999886,1001.0,15000.0,1001.0,15000.0,2915160.0,8250000.0,5582580.0,4807.692483357994,320.8333450560902,0.03875931517047493
Daniel Goldman,25826.049701789263,2023-08-13,2023-07-10,JRONY,Sale,1001.0,D,Representatives,1001-15000,,56.68000031,1001.0,15000.0,1001.0,15000.0,2914159.0,8235000.0,5574579.5,264.6436118200508,17.660550362124724,0.03875931517047493
